NAME	TITLE	SCORE	
RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	1.0533124	
MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	1.0490235	
SPC24	SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913]	1.0477183	
CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]	1.0465542	
RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	1.0457591	
ATP5MD	ATP synthase membrane subunit DAPIT [Source:HGNC Symbol;Acc:HGNC:30889]	1.0445944	
GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	1.0445874	
SETP9	SET pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42928]	1.0434349	
RALB	RAS like proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:9840]	1.0429561	
SLC26A4	solute carrier family 26 member 4 [Source:HGNC Symbol;Acc:HGNC:8818]	1.0412858	
MYOF	myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]	1.0412709	
HSPE1P3	heat shock protein family E (Hsp10) member 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49322]	1.0412074	
EME1	essential meiotic structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:24965]	1.0411583	
SPDYE2B	speedy/RINGO cell cycle regulator family member E2B [Source:HGNC Symbol;Acc:HGNC:48334]	1.0410981	
HMBS	hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]	1.040897	
CHAC2	ChaC cation transport regulator homolog 2 [Source:HGNC Symbol;Acc:HGNC:32363]	1.0399343	
EPS8L2	EPS8 like 2 [Source:HGNC Symbol;Acc:HGNC:21296]	1.0392779	
GINS4	GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]	1.0379786	
GAS8	growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]	1.037768	
ITGB1BP1	integrin subunit beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927]	1.0359845	
SLCO4A1	solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]	1.0357089	
IL10	interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962]	1.0349461	
WDR43	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]	1.0345085	
MIR762HG	MIR762 host gene [Source:HGNC Symbol;Acc:HGNC:51386]	1.034418	
CLEC6A	C-type lectin domain containing 6A [Source:HGNC Symbol;Acc:HGNC:14556]	1.0333776	
SEH1L	SEH1 like nucleoporin [Source:HGNC Symbol;Acc:HGNC:30379]	1.0329792	
TMEM97	transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]	1.031849	
EEF1AKMT1	EEF1A lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27351]	1.0315601	
GJC1	gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280]	1.0309318	
ADAD2	adenosine deaminase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30714]	1.0306422	
FAM86JP	"family with sequence similarity 86 member J, pseudogene [Source:HGNC Symbol;Acc:HGNC:44097]"	1.0301602	
ORC1	origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]	1.0300266	
ATAD5	ATPase family AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752]	1.0291469	
NT5DC2	5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717]	1.0280654	
PPA1	inorganic pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9226]	1.0272192	
PPA2	inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883]	1.026231	
DNAJC18	DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]	1.025554	
AC002116.2	uncharacterized LOC101927572 [Source:NCBI gene;Acc:101927572]	1.0252743	
PUS7	pseudouridine synthase 7 [Source:HGNC Symbol;Acc:HGNC:26033]	1.0251611	
PRXL2A	peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]	1.0247034	
MAGI3	"membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]"	1.024184	
CPNE2	copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]	1.0211337	
AHR	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	1.0203888	
TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]	1.0196112	
SERBP1P5	SERPINE1 mRNA binding protein 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44632]	1.0182412	
DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	1.017443	
TRAV8-1	T cell receptor alpha variable 8-1 [Source:HGNC Symbol;Acc:HGNC:12146]	1.0159352	
GFM1	G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]	1.0157309	
DPCD	deleted in primary ciliary dyskinesia homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:24542]	1.015528	
NOCT	nocturnin [Source:HGNC Symbol;Acc:HGNC:14254]	1.0152959	
CECR2	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	1.0147305	
BNIP3	BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]	1.0136966	
FAM222A	family with sequence similarity 222 member A [Source:HGNC Symbol;Acc:HGNC:25915]	1.0133297	
PEG3	paternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:8826]	1.0131607	
FAM72D	family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]	1.0131489	
TCAF1P1	TRPM8 channel associated factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33604]	1.0128915	
TAF4B	TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]	1.0127181	
RPL10P15	ribosomal protein L10 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52347]	1.0120654	
PSMD6	"proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]"	1.0110734	
C15orf41	chromosome 15 open reading frame 41 [Source:HGNC Symbol;Acc:HGNC:26929]	1.0109552	
SRP9	signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]	1.0107437	
MTCO2P22	MT-CO2 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:52151]	1.0098147	
CDCA5	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]	1.0097289	
KIF26A	kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226]	1.0095747	
RAD51	RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]	1.0088878	
JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	1.0069709	
MYBL2	MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]	1.0062187	
DDX11L9	DEAD/H-box helicase 11 like 9 [Source:HGNC Symbol;Acc:HGNC:37109]	1.006059	
PRDX3	peroxiredoxin 3 [Source:HGNC Symbol;Acc:HGNC:9354]	1.0059549	
NLN	neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]	1.0055803	
COA6	cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]	1.0055772	
NPM1P8	nucleophosmin 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:7928]	1.005052	
C12orf60	chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]	1.0045017	
AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	1.0040001	
RAB3A	"RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]"	1.0039185	
NDC1	NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]	1.0030516	
LARP4	La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]	1.0028378	
ACOT13	acyl-CoA thioesterase 13 [Source:HGNC Symbol;Acc:HGNC:20999]	1.0019174	
ADSL	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	1.0013655	
APIP	APAF1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17581]	1.000786	
FANCC	FA complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]	1.0006435	
HSD11B2	hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209]	1.0004628	
ECHDC1	ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]	1.000277	
MSH6	mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]	0.99947715	
PSMC6	"proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]"	0.9987054	
EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	0.99807113	
CRELD2	cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]	0.9980344	
DERL3	derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]	0.99482155	
DTYMK	deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061]	0.9948037	
CBWD5	COBW domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24584]	0.99296594	
PSMC2	"proteasome 26S subunit, ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9548]"	0.9926262	
LRRN3	leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]	0.9914616	
MPHOSPH6	M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]	0.98929155	
EMCN	endomucin [Source:HGNC Symbol;Acc:HGNC:16041]	0.98830515	
FAIM	Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]	0.98823476	
ZNF165	zinc finger protein 165 [Source:HGNC Symbol;Acc:HGNC:12953]	0.98808	
TNPO1	transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]	0.98791516	
CHORDC1	cysteine and histidine rich domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]	0.987298	
PDIA4	protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]	0.98702866	
TIMM21	translocase of inner mitochondrial membrane 21 [Source:HGNC Symbol;Acc:HGNC:25010]	0.98490596	
NPDC1	"neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]"	0.9842497	
SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	0.98415303	
BOLA3	bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]	0.9839962	
MMD	monocyte to macrophage differentiation associated [Source:HGNC Symbol;Acc:HGNC:7153]	0.983789	
MAP9	microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118]	0.9833047	
SNORA41	"small nucleolar RNA, H/ACA box 41 [Source:HGNC Symbol;Acc:HGNC:32634]"	0.98289055	
SNORA13	"small nucleolar RNA, H/ACA box 13 [Source:HGNC Symbol;Acc:HGNC:32601]"	0.98267883	
SUV39H2	suppressor of variegation 3-9 homolog 2 [Source:HGNC Symbol;Acc:HGNC:17287]	0.98214805	
SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	0.98081774	
MANF	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	0.98080325	
EIF3J	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]	0.98024184	
LINC02260	long intergenic non-protein coding RNA 2260 [Source:HGNC Symbol;Acc:HGNC:27956]	0.97973716	
ELOC	elongin C [Source:HGNC Symbol;Acc:HGNC:11617]	0.9793858	
KIRREL2	kirre like nephrin family adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:18816]	0.978745	
MTFR2	mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115]	0.97861594	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	0.97743136	
RPL22P1	ribosomal protein L22 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17998]	0.9769458	
SUGT1	"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]"	0.9760597	
MTHFD1	"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]"	0.9751613	
MRPL13	mitochondrial ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:14278]	0.9750059	
ACAT1	acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]	0.97488654	
GMPPA	GDP-mannose pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:22923]	0.9748331	
TBC1D16	TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]	0.9747044	
SPEG	striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]	0.97442204	
MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	0.97427684	
STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	0.9742218	
JPT2	Jupiter microtubule associated homolog 2 [Source:HGNC Symbol;Acc:HGNC:14137]	0.974023	
STIP1	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	0.97322017	
C3orf52	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]	0.97249496	
IL9	interleukin 9 [Source:HGNC Symbol;Acc:HGNC:6029]	0.9719961	
TMEM167A	transmembrane protein 167A [Source:HGNC Symbol;Acc:HGNC:28330]	0.9718237	
ACSL4	acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]	0.97158784	
SMC1A	structural maintenance of chromosomes 1A [Source:HGNC Symbol;Acc:HGNC:11111]	0.97142094	
UBE2V2	ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]	0.9705925	
HSPE1	heat shock protein family E (Hsp10) member 1 [Source:HGNC Symbol;Acc:HGNC:5269]	0.9700982	
SAPCD2	suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055]	0.96998525	
SIKE1	suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]	0.9699751	
GNG10	G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	0.9697581	
SOBP	sine oculis binding protein homolog [Source:HGNC Symbol;Acc:HGNC:29256]	0.96931726	
MAP10	microtubule associated protein 10 [Source:HGNC Symbol;Acc:HGNC:29265]	0.96925193	
SOCS7	suppressor of cytokine signaling 7 [Source:HGNC Symbol;Acc:HGNC:29846]	0.9691689	
RBMXL1	RBMX like 1 [Source:HGNC Symbol;Acc:HGNC:25073]	0.9691327	
GPR15	G protein-coupled receptor 15 [Source:HGNC Symbol;Acc:HGNC:4469]	0.9688802	
XRCC2	X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]	0.96788377	
SLC25A19	solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409]	0.9674252	
COX16	cytochrome c oxidase assembly factor COX16 [Source:HGNC Symbol;Acc:HGNC:20213]	0.96708304	
MAGOHB	"mago homolog B, exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:25504]"	0.9669368	
ZBTB7C	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	0.9667915	
RIOK2	RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]	0.96677023	
NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]	0.9666736	
FOXP3	forkhead box P3 [Source:HGNC Symbol;Acc:HGNC:6106]	0.9663821	
NCAPD3	non-SMC condensin II complex subunit D3 [Source:HGNC Symbol;Acc:HGNC:28952]	0.965569	
MCTS1	MCTS1 re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:23357]	0.96540433	
SMCO4	single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810]	0.9652957	
NSA2	NSA2 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:30728]	0.96527594	
CCT8	chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623]	0.9646408	
WDR12	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	0.96433824	
HAUS6P3	HAUS augmin like complex subunit 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:50772]	0.9639913	
C11orf74	chromosome 11 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:25142]	0.9635239	
RFPL3S	RFPL3 antisense [Source:HGNC Symbol;Acc:HGNC:9981]	0.96337557	
LYL1	LYL1 basic helix-loop-helix family member [Source:HGNC Symbol;Acc:HGNC:6734]	0.9625581	
PPAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]	0.9624768	
EMSLR	E2F1 mRNA stabilizing lncRNA [Source:HGNC Symbol;Acc:HGNC:54408]	0.9623914	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	0.96223354	
ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	0.9619221	
PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]	0.9609744	
CHML	CHM like Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1941]	0.9608468	
SUGT1P3	SUGT1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:20513]	0.95973814	
MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	0.9581403	
SCOC-AS1	SCOC antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50601]	0.9574684	
NCMAP	non-compact myelin associated protein [Source:HGNC Symbol;Acc:HGNC:29332]	0.95744216	
CYCS	"cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]"	0.9567133	
CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	0.9565282	
LRRC70	leucine rich repeat containing 70 [Source:HGNC Symbol;Acc:HGNC:35155]	0.9563348	
CASP6	caspase 6 [Source:HGNC Symbol;Acc:HGNC:1507]	0.9554571	
CORO7-PAM16	CORO7-PAM16 readthrough [Source:HGNC Symbol;Acc:HGNC:44424]	0.9549675	
FUT7	fucosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4018]	0.95418984	
XRCC5	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]	0.95361465	
BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	0.9532198	
YARS2	tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249]	0.95309323	
PRKAG2-AS1	PRKAG2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40468]	0.9529755	
SNHG4	small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]	0.95289016	
RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	0.95215195	
IMPAD1	inositol monophosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26019]	0.9518197	
NCL	nucleolin [Source:HGNC Symbol;Acc:HGNC:7667]	0.95139956	
CENPS-CORT	CENPS-CORT readthrough [Source:HGNC Symbol;Acc:HGNC:38843]	0.95123357	
PPP4R2	protein phosphatase 4 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:18296]	0.9507226	
ETF1	eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]	0.9505707	
SATB1	SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]	0.9505398	
PSMC1	"proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]"	0.9504604	
EXOSC9	exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]	0.9502804	
EGFEM1P	"EGF like and EMI domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:25149]"	0.95015407	
ERI1	exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994]	0.9501042	
ZC3H8	zinc finger CCCH-type containing 8 [Source:HGNC Symbol;Acc:HGNC:30941]	0.95003575	
SDF2L1	stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]	0.94964767	
NDUFA5	NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]	0.9495926	
DNAJB5	DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]	0.94911	
MSH2	mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]	0.9490324	
MEP1B	meprin A subunit beta [Source:HGNC Symbol;Acc:HGNC:7020]	0.9485142	
RXYLT1	ribitol xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13530]	0.9476924	
METAP1D	"methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]"	0.94689816	
EFCC1	EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]	0.94617265	
TENM3	teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]	0.94602627	
LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	0.94568396	
CENPBD1P1	CENPB DNA-binding domains containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28421]	0.94555545	
UBQLN1	ubiquilin 1 [Source:HGNC Symbol;Acc:HGNC:12508]	0.9454003	
GTF3A	general transcription factor IIIA [Source:HGNC Symbol;Acc:HGNC:4662]	0.9448388	
LDHA	lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]	0.94436765	
SSB	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	0.9438014	
COL4A4	collagen type IV alpha 4 chain [Source:HGNC Symbol;Acc:HGNC:2206]	0.9435635	
DDX1	DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734]	0.9428877	
OIP5	Opa interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:20300]	0.94275564	
PLGRKT	plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]	0.94226277	
AGPS	alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]	0.94218254	
SBDS	SBDS ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:19440]	0.94171965	
OSM	oncostatin M [Source:HGNC Symbol;Acc:HGNC:8506]	0.9408491	
AP4B1-AS1	AP4B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44114]	0.94049907	
CDK6-AS1	CDK6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40141]	0.9403453	
TRAPPC2L	trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]	0.9394337	
RAD51AP1	RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]	0.9391565	
SLC16A7	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]	0.9391377	
SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	0.9380631	
ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	0.93773776	
CYP27B1	cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606]	0.93732387	
NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	0.9368366	
COQ7	"coenzyme Q7, hydroxylase [Source:HGNC Symbol;Acc:HGNC:2244]"	0.93641955	
MIR25	microRNA 25 [Source:HGNC Symbol;Acc:HGNC:31609]	0.935573	
HSPH1	heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]	0.935551	
TRAIP	TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764]	0.9355325	
ASIC1	acid sensing ion channel subunit 1 [Source:HGNC Symbol;Acc:HGNC:100]	0.935255	
TPRKB	TP53RK binding protein [Source:HGNC Symbol;Acc:HGNC:24259]	0.93487555	
YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]	0.9347886	
SLC25A16	solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]	0.9347603	
RPL22L1	ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]	0.9347577	
SLC16A1	solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]	0.93469954	
GART	"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]"	0.9337969	
CACYBP	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]	0.9337713	
ROMO1	reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185]	0.93342364	
RSL1D1	ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]	0.93329144	
LINC01816	long intergenic non-protein coding RNA 1816 [Source:HGNC Symbol;Acc:HGNC:52621]	0.9332258	
LIN7C	"lin-7 homolog C, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17789]"	0.9332215	
HSPA4	heat shock protein family A (Hsp70) member 4 [Source:HGNC Symbol;Acc:HGNC:5237]	0.9331218	
DGKE	diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]	0.93296176	
NUDT15	nudix hydrolase 15 [Source:HGNC Symbol;Acc:HGNC:23063]	0.93250996	
RPL38P4	ribosomal protein L38 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:48867]	0.93239564	
GMPPB	GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]	0.9322328	
POLR1B	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	0.9315777	
MED12L	mediator complex subunit 12L [Source:HGNC Symbol;Acc:HGNC:16050]	0.9311107	
PALB2	partner and localizer of BRCA2 [Source:HGNC Symbol;Acc:HGNC:26144]	0.9306005	
CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:HGNC Symbol;Acc:HGNC:28314]	0.9290994	
TPD52L1	TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]	0.9285615	
MAIP1	matrix AAA peptidase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26198]	0.9282147	
TONSL	"tonsoku like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]"	0.92821115	
SRSF10	serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]	0.9279193	
ZSCAN12P1	zinc finger and SCAN domain containing 12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13850]	0.9278362	
