NAME	TITLE	SCORE	
FAR2P3	fatty acyl-CoA reductase 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49285]	1.1415771	
PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	1.1413087	
TBC1D17	TBC1 domain family member 17 [Source:HGNC Symbol;Acc:HGNC:25699]	1.1409336	
LINC00398	long intergenic non-protein coding RNA 398 [Source:HGNC Symbol;Acc:HGNC:42727]	1.1403248	
ZNF596	zinc finger protein 596 [Source:HGNC Symbol;Acc:HGNC:27268]	1.139948	
SLFN12L	schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]	1.1392831	
MIR4800	microRNA 4800 [Source:HGNC Symbol;Acc:HGNC:41877]	1.1373521	
TUBG2	tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]	1.1367407	
FAM182B	family with sequence similarity 182 member B [Source:HGNC Symbol;Acc:HGNC:34503]	1.1365765	
RNU4-2	"RNA, U4 small nuclear 2 [Source:HGNC Symbol;Acc:HGNC:10193]"	1.1357096	
FAM209A	family with sequence similarity 209 member A [Source:HGNC Symbol;Acc:HGNC:16100]	1.1350536	
PPP1R13L	protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]	1.1345907	
NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]	1.1339836	
DDX60L	DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]	1.1327416	
SLCO4C1	solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]	1.1326839	
CCDC30	coiled-coil domain containing 30 [Source:HGNC Symbol;Acc:HGNC:26103]	1.1316487	
PDZK1	PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:8821]	1.1306092	
LRRC24	leucine rich repeat containing 24 [Source:HGNC Symbol;Acc:HGNC:28947]	1.1305311	
PRSS23	serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]	1.1303345	
C1orf56	chromosome 1 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26045]	1.1297983	
RBAK-RBAKDN	RBAK-RBAKDN readthrough [Source:HGNC Symbol;Acc:HGNC:42971]	1.1290982	
PCP2	Purkinje cell protein 2 [Source:HGNC Symbol;Acc:HGNC:30209]	1.1283187	
MIR99AHG	mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]	1.1280619	
RAB38	"RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]"	1.12735	
LINC01126	long intergenic non-protein coding RNA 1126 [Source:HGNC Symbol;Acc:HGNC:49275]	1.1267781	
FAM223A	family with sequence similarity 223 member A [Source:HGNC Symbol;Acc:HGNC:30612]	1.1262691	
SNRK-AS1	SNRK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41269]	1.1252776	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	1.1248361	
H1-2	"H1.2 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4716]"	1.1239494	
PCDHA9	protocadherin alpha 9 [Source:HGNC Symbol;Acc:HGNC:8675]	1.1237539	
NPEPL1	aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:16244]	1.1225044	
ZNF836	zinc finger protein 836 [Source:HGNC Symbol;Acc:HGNC:34333]	1.1217902	
ZNF630	zinc finger protein 630 [Source:HGNC Symbol;Acc:HGNC:28855]	1.1214921	
TMEM63A	transmembrane protein 63A [Source:HGNC Symbol;Acc:HGNC:29118]	1.1207281	
TBC1D22A-AS1	TBC1D22A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51221]	1.1205536	
DSC2	desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]	1.1202863	
LYN	"LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]"	1.1202073	
RASIP1	Ras interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24716]	1.1200297	
GRTP1	growth hormone regulated TBC protein 1 [Source:HGNC Symbol;Acc:HGNC:20310]	1.119049	
NBPF11	NBPF member 11 [Source:HGNC Symbol;Acc:HGNC:31993]	1.1184847	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	1.1170932	
RPP38-DT	RPP38 divergent transcript [Source:HGNC Symbol;Acc:HGNC:28582]	1.116756	
ARHGAP26	Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]	1.1160121	
ZNF821	zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]	1.1156	
RNF112	ring finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12968]	1.1142192	
AKR1C5P	"aldo-keto reductase family 1 member C5, pseudogene [Source:HGNC Symbol;Acc:HGNC:44679]"	1.1137531	
ZNF683	zinc finger protein 683 [Source:HGNC Symbol;Acc:HGNC:28495]	1.1134857	
MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	1.1124613	
CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073]	1.111633	
LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]	1.111457	
SKOR1	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]	1.1112417	
CCDC146	coiled-coil domain containing 146 [Source:HGNC Symbol;Acc:HGNC:29296]	1.1100425	
SCNN1D	sodium channel epithelial 1 delta subunit [Source:HGNC Symbol;Acc:HGNC:10601]	1.1092647	
SSPO	SCO-spondin [Source:HGNC Symbol;Acc:HGNC:21998]	1.1089741	
CSPG4P11	chondroitin sulfate proteoglycan 4 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:48363]	1.108782	
NUPR1	"nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]"	1.1082323	
RASL10B	RAS like family 10 member B [Source:HGNC Symbol;Acc:HGNC:30295]	1.1081263	
ICA1	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]	1.1072602	
NPIPB14P	"nuclear pore complex interacting protein family member B14, pseudogene [Source:HGNC Symbol;Acc:HGNC:41990]"	1.1069003	
TSPAN2	tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]	1.1063976	
RAB4B	"RAB4B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9782]"	1.1061779	
PLG	plasminogen [Source:HGNC Symbol;Acc:HGNC:9071]	1.1060987	
AP001372.2	uncharacterized LOC100287896 [Source:NCBI gene;Acc:100287896]	1.1060889	
CASTOR3	CASTOR family member 3 [Source:HGNC Symbol;Acc:HGNC:29954]	1.1055766	
TEPSIN	TEPSIN adaptor related protein complex 4 accessory protein [Source:HGNC Symbol;Acc:HGNC:26458]	1.1041086	
NKG7	natural killer cell granule protein 7 [Source:HGNC Symbol;Acc:HGNC:7830]	1.1036149	
UCN	urocortin [Source:HGNC Symbol;Acc:HGNC:12516]	1.1029818	
GPR18	G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]	1.1029193	
EID2B	EP300 interacting inhibitor of differentiation 2B [Source:HGNC Symbol;Acc:HGNC:26796]	1.1027738	
CCDC159	coiled-coil domain containing 159 [Source:HGNC Symbol;Acc:HGNC:26996]	1.1024591	
FCHSD1	FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]	1.1023015	
TCEANC	transcription elongation factor A N-terminal and central domain containing [Source:HGNC Symbol;Acc:HGNC:28277]	1.1004405	
SNX20	sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390]	1.099837	
SCAT1	S-phase cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:52930]	1.099475	
MACF1	microtubule actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]	1.0991971	
KIAA1841	KIAA1841 [Source:HGNC Symbol;Acc:HGNC:29387]	1.097424	
TRPC3	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]	1.0964484	
CCDC158	coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374]	1.0957799	
MT-RNR1	mitochondrially encoded 12S rRNA [Source:HGNC Symbol;Acc:HGNC:7470]	1.0956357	
SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	1.0955	
TPBGL	trophoblast glycoprotein like [Source:HGNC Symbol;Acc:HGNC:44159]	1.0953815	
ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	1.0952457	
RNF122	ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]	1.0950848	
LMBR1L	limb development membrane protein 1 like [Source:HGNC Symbol;Acc:HGNC:18268]	1.0950369	
RFX3-AS1	RFX3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51197]	1.0942341	
ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	1.0936266	
SMG1P6	SMG1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49863]	1.0932369	
IL9RP3	interleukin 9 receptor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:6033]	1.0930824	
OR7E25P	olfactory receptor family 7 subfamily E member 25 pseudogene [Source:HGNC Symbol;Acc:HGNC:8397]	1.0922328	
RN7SL49P	"RNA, 7SL, cytoplasmic 49, pseudogene [Source:HGNC Symbol;Acc:HGNC:46065]"	1.0912232	
ULK1	unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]	1.089841	
ZBTB3	zinc finger and BTB domain containing 3 [Source:NCBI gene;Acc:79842]	1.0884538	
NOL4L	nucleolar protein 4 like [Source:HGNC Symbol;Acc:HGNC:16106]	1.0870116	
RAMP1	receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]	1.0867487	
ACOXL	acyl-CoA oxidase like [Source:HGNC Symbol;Acc:HGNC:25621]	1.0867028	
MILR1	mast cell immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570]	1.0851959	
SLC30A8	solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303]	1.0851121	
CREB5	cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]	1.0827733	
RBP1	retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]	1.0827625	
ZNF641	zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]	1.0824984	
SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	1.0822487	
CILP	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	1.0796871	
PROKR1	prokineticin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4524]	1.0796102	
IL10RB-DT	IL10RB divergent transcript [Source:HGNC Symbol;Acc:HGNC:44303]	1.0789071	
ZNF226	zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019]	1.0786465	
EML6	EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]	1.0772405	
POMZP3	POM121 and ZP3 fusion [Source:HGNC Symbol;Acc:HGNC:9203]	1.0769756	
AL035530.2	"novel transcript, antisense to TAGAP"	1.0763206	
CDH3	cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]	1.0762634	
TEX29	testis expressed 29 [Source:HGNC Symbol;Acc:HGNC:20370]	1.0762392	
FAR2P2	fatty acyl-CoA reductase 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49279]	1.0758399	
CDC14B	cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]	1.0753505	
AL159141.1	Ras and Rab interactor 3 [Source:NCBI gene;Acc:79890]	1.0746932	
ARHGEF28	Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]	1.0746889	
SATL1	spermidine/spermine N1-acetyl transferase like 1 [Source:HGNC Symbol;Acc:HGNC:27992]	1.0740103	
CCDC180	coiled-coil domain containing 180 [Source:HGNC Symbol;Acc:HGNC:29303]	1.0738693	
SRSF12	serine and arginine rich splicing factor 12 [Source:HGNC Symbol;Acc:HGNC:21220]	1.0737145	
ARHGAP27	Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]	1.07358	
CC2D1B	coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]	1.07298	
RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	1.0724467	
LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	1.0713878	
C2orf42	chromosome 2 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:26056]	1.0696331	
ZFYVE1	zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]	1.0695912	
DICER1-AS1	DICER1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43017]	1.0693029	
COX6B2	cytochrome c oxidase subunit 6B2 [Source:HGNC Symbol;Acc:HGNC:24380]	1.0691156	
OLFM2	olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189]	1.0670328	
KLHL6-AS1	KLHL6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40850]	1.0669059	
SAMD9	sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]	1.0651228	
SCN8A	sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]	1.0650573	
AMOT	angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]	1.0646193	
ANKRD20A7P	"ankyrin repeat domain 20 family member A7, pseudogene [Source:HGNC Symbol;Acc:HGNC:31980]"	1.06417	
TRIM8	tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]	1.0635065	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	1.063437	
OR7E94P	olfactory receptor family 7 subfamily E member 94 pseudogene [Source:HGNC Symbol;Acc:HGNC:14789]	1.0630178	
B3GAT1	"beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]"	1.0629568	
AC008870.1	endoplasmic reticulum to nucleus signaling 2 [Source:NCBI gene;Acc:10595]	1.06113	
TGFBR3	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	1.0608733	
WASIR2	WASH and IL9R antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:38609]	1.0606753	
FAM47E	family with sequence similarity 47 member E [Source:HGNC Symbol;Acc:HGNC:34343]	1.06039	
NME8	NME/NM23 family member 8 [Source:HGNC Symbol;Acc:HGNC:16473]	1.0599023	
BBOX1-AS1	BBOX1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50700]	1.0587703	
BEST4	bestrophin 4 [Source:HGNC Symbol;Acc:HGNC:17106]	1.0579087	
KRT81	keratin 81 [Source:HGNC Symbol;Acc:HGNC:6458]	1.0562912	
ZEB2	zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881]	1.0547304	
OR7E7P	olfactory receptor family 7 subfamily E member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:8457]	1.0542296	
C3orf79	chromosome 3 open reading frame 79 [Source:HGNC Symbol;Acc:HGNC:37259]	1.0540749	
ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:25527]	1.0540425	
CA5A	carbonic anhydrase 5A [Source:HGNC Symbol;Acc:HGNC:1377]	1.053835	
GIPR	gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271]	1.0526732	
LINC00544	long intergenic non-protein coding RNA 544 [Source:HGNC Symbol;Acc:HGNC:43679]	1.0524877	
ACTA2	"actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]"	1.052203	
CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	1.052025	
TNFRSF1A	TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]	1.0511647	
PRR34	PRR34 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:25606]	1.0511178	
CEP126	centrosomal protein 126 [Source:HGNC Symbol;Acc:HGNC:29264]	1.0505444	
SLC9A1	solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071]	1.0497792	
PARP15	poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]	1.0492349	
PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	1.0491441	
HEATR9	HEAT repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:26548]	1.049085	
RBM22P2	RNA binding motif protein 22 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39695]	1.0487418	
KCND1	potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]	1.0487341	
LINC01558	long intergenic non-protein coding RNA 1558 [Source:HGNC Symbol;Acc:HGNC:21235]	1.0486189	
CTBP2	C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]	1.0472674	
TBX19	T-box transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11596]	1.0470998	
MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489 [Source:HGNC Symbol;Acc:HGNC:53110]	1.0469567	
WAKMAR2	wound and keratinocyte migration associated lncRNA 2 [Source:HGNC Symbol;Acc:HGNC:53754]	1.046941	
PCSK6	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	1.0463996	
PEG13	paternally expressed 13 [Source:HGNC Symbol;Acc:HGNC:19969]	1.0455866	
GLCCI1	glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]	1.0446914	
LINC02846	long intergenic non-protein coding RNA 2846 [Source:HGNC Symbol;Acc:HGNC:54381]	1.0444086	
PRSS53	serine protease 53 [Source:HGNC Symbol;Acc:HGNC:34407]	1.0435396	
PYCARD-AS1	PYCARD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45036]	1.0434037	
HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:HGNC:4867]	1.0431018	
RNVU1-7	"RNA, variant U1 small nuclear 7 [Source:HGNC Symbol;Acc:HGNC:37500]"	1.0430775	
H4C15	H4 clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:29607]	1.042925	
CRTAM	cytotoxic and regulatory T cell molecule [Source:HGNC Symbol;Acc:HGNC:24313]	1.0418681	
NRL	neural retina leucine zipper [Source:HGNC Symbol;Acc:HGNC:8002]	1.0418304	
NR1D2	nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]	1.0410165	
TSC1	TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362]	1.0397904	
YJEFN3	YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24785]	1.0392042	
HECTD2	HECT domain E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:26736]	1.0392033	
LEFTY1	left-right determination factor 1 [Source:HGNC Symbol;Acc:HGNC:6552]	1.0381068	
SLC7A9	solute carrier family 7 member 9 [Source:HGNC Symbol;Acc:HGNC:11067]	1.0365793	
UBR5-AS1	UBR5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51661]	1.0363773	
FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	1.0352747	
ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	1.0351384	
C13orf42	chromosome 13 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:42693]	1.033674	
ISL2	ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524]	1.0331464	
EPC1	enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]	1.03298	
KLF7-IT1	KLF7 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41355]	1.0324337	
BCL2L11	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	1.031312	
ARRDC3-AS1	ARRDC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44145]	1.0312942	
SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]	1.0303607	
RN7SL667P	"RNA, 7SL, cytoplasmic 667, pseudogene [Source:HGNC Symbol;Acc:HGNC:46683]"	1.029366	
TBC1D29P	"TBC1 domain family member 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:24509]"	1.0278113	
RGPD1	RANBP2 like and GRIP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32414]	1.0272344	
CACNA1H	calcium voltage-gated channel subunit alpha1 H [Source:HGNC Symbol;Acc:HGNC:1395]	1.0264649	
CLEC18A	C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]	1.0262978	
ZNF684	zinc finger protein 684 [Source:HGNC Symbol;Acc:HGNC:28418]	1.0261663	
AJM1	apical junction component 1 homolog [Source:HGNC Symbol;Acc:HGNC:37284]	1.0255077	
SLC46A3	solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]	1.0254948	
MASP1	mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]	1.0251071	
TMEM132B	transmembrane protein 132B [Source:HGNC Symbol;Acc:HGNC:29397]	1.024541	
DNASE1L3	deoxyribonuclease 1 like 3 [Source:HGNC Symbol;Acc:HGNC:2959]	1.0242198	
CELF6	CUGBP Elav-like family member 6 [Source:HGNC Symbol;Acc:HGNC:14059]	1.0242178	
C2orf88	chromosome 2 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:28191]	1.023599	
HERC2P3	hect domain and RLD 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4871]	1.0235949	
SH2B1	SH2B adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30417]	1.0232166	
TMEM191B	transmembrane protein 191B [Source:HGNC Symbol;Acc:HGNC:33600]	1.0231507	
SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]	1.0227052	
FDXR	ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]	1.0215845	
VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]	1.0214561	
ZFPM1	"zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]"	1.0210493	
LMF1	lipase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:14154]	1.0208697	
LINC01460	long intergenic non-protein coding RNA 1460 [Source:HGNC Symbol;Acc:HGNC:50858]	1.0201657	
AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	1.019914	
WDR45B	WD repeat domain 45B [Source:HGNC Symbol;Acc:HGNC:25072]	1.019189	
WFDC8	WAP four-disulfide core domain 8 [Source:HGNC Symbol;Acc:HGNC:16163]	1.0181713	
PRR5L	proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]	1.0166147	
POU6F1	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]	1.0160556	
NKAIN3-IT1	NKAIN3 intronic transcript [Source:HGNC Symbol;Acc:HGNC:48595]	1.0144368	
LINC02837	long intergenic non-protein coding RNA 2837 [Source:HGNC Symbol;Acc:HGNC:54371]	1.0144169	
MAMDC4	MAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24083]	1.0139388	
CD72	CD72 molecule [Source:HGNC Symbol;Acc:HGNC:1696]	1.0132414	
NBPF3	NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076]	1.0129763	
GSE1	Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]	1.0121199	
CCDC3	coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813]	1.0113331	
TM4SF19-AS1	TM4SF19 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41085]	1.0108418	
CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]	1.0108277	
DMBT1P1	deleted in malignant brain tumors 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49497]	1.0107472	
ASB16-AS1	ASB16 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25442]	1.0080264	
HS1BP3-IT1	HS1BP3 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41474]	1.0077899	
TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]	1.0077046	
UTRN	utrophin [Source:HGNC Symbol;Acc:HGNC:12635]	1.0071061	
SEPTIN7-AS1	SEPT7 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51153]	1.0063604	
TMEM86B	transmembrane protein 86B [Source:HGNC Symbol;Acc:HGNC:28448]	1.0062333	
IL5RA	interleukin 5 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6017]	1.0058693	
RPSAP46	ribosomal protein SA pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:36082]	1.0047956	
ZFP2	ZFP2 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26138]	1.004596	
FAM229A	family with sequence similarity 229 member A [Source:HGNC Symbol;Acc:HGNC:44652]	1.0043625	
SAMMSON	survival associated mitochondrial melanoma specific oncogenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:49644]	1.004246	
EFEMP2	EGF containing fibulin extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3219]	1.0041494	
PXDNL	peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]	1.0041189	
RUNDC3A-AS1	RUNDC3A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51344]	1.0033671	
EPB41L4A	erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:HGNC:13278]	1.0030117	
STRA6LP	"STRA6 like, pseudogene [Source:HGNC Symbol;Acc:HGNC:53830]"	1.0022744	
LINC00896	long intergenic non-protein coding RNA 896 [Source:HGNC Symbol;Acc:HGNC:26519]	1.0020542	
CRYGS	crystallin gamma S [Source:HGNC Symbol;Acc:HGNC:2417]	1.001368	
PRSS30P	"serine protease 30, pseudogene [Source:HGNC Symbol;Acc:HGNC:28753]"	1.001132	
ATL1	atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231]	1.0006338	
ELF5	E74 like ETS transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3320]	1.0005622	
KLC4	kinesin light chain 4 [Source:HGNC Symbol;Acc:HGNC:21624]	0.9993528	
ADGRF1	adhesion G protein-coupled receptor F1 [Source:HGNC Symbol;Acc:HGNC:18990]	0.9992151	
FABP6-AS1	FABP6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40226]	0.99865204	
NXPH4	neurexophilin 4 [Source:HGNC Symbol;Acc:HGNC:8078]	0.99847436	
RBFOX3	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]	0.9982605	
GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	0.9975143	
PCGF3	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]	0.997513	
CAHM	colon adenocarcinoma hypermethylated [Source:HGNC Symbol;Acc:HGNC:42860]	0.9973717	
TMED2-DT	TMED2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53346]	0.9963652	
